trip_id,user_id,location,time
4541,49,5,121
4542,97,5,1758
4543,0,1,678
4544,64,4,166
4545,49,5,82
4546,75,2,1252
4547,91,2,1511
4548,48,3,1249
4549,74,4,241
4550,72,1,1136
4551,34,0,1070
4552,43,3,429
4553,18,1,1231
4554,2,3,726
4555,98,3,1162
4556,78,0,1124
4557,88,1,1738
4558,75,1,1199
4559,72,4,1216
4560,26,5,1095
4561,20,3,1680
4562,50,2,1763
4563,41,0,431
4564,38,2,1039
4565,52,0,842
4566,33,0,560
4567,100,3,1662
4568,33,2,475
4569,11,1,1666
4570,22,2,541
4571,6,1,354
4572,64,4,1407
4573,88,1,119
4574,65,4,962
4575,10,4,843
4576,87,3,1255
4577,74,0,1609
4578,10,5,1460
4579,77,0,542
4580,77,4,674
4581,35,4,1622
4582,23,0,1451
4583,1,1,1375
4584,13,1,1487
4585,67,3,683
4586,76,4,576
4587,89,2,42
4588,46,0,336
4589,3,4,230
4590,63,3,325
4591,4,3,1121
4592,81,2,1052
4593,0,3,852
4594,19,4,186
4595,67,2,1334
4596,27,3,1309
4597,25,3,566
4598,91,4,490
4599,29,2,1602
4600,28,2,1150
4601,36,1,113
4602,12,1,645
4603,31,2,695
4604,99,5,902
4605,93,1,321
4606,56,5,876
4607,1,3,229
4608,67,2,1695
4609,5,0,1488
4610,68,5,858
4611,25,5,163
4612,59,1,1444
4613,60,3,1044
4614,38,1,1244
4615,77,4,147
4616,82,5,652
4617,55,1,254
4618,9,0,1573
4619,91,1,1320
4620,75,1,1731
4621,80,4,636
4622,50,0,682
4623,8,3,1377
4624,11,4,1659
4625,21,3,909
4626,23,1,464
4627,97,0,1323
4628,83,4,1410
4629,34,3,1366
4630,12,5,1070
4631,32,2,775
4632,60,1,1418
4633,69,1,597
4634,61,2,1190
4635,38,1,99
4636,96,3,716
4637,41,2,684
4638,39,5,1583
4639,100,2,65
4640,1,5,204
4641,35,1,541
4642,89,4,239
4643,24,4,571
4644,72,2,756
4645,2,4,151
4646,76,5,466
4647,22,2,1089
4648,12,4,116
4649,70,0,1686
4650,22,2,192
4651,22,2,1770
4652,87,0,1543
4653,7,0,931
4654,43,4,447
4655,25,4,294
4656,28,1,614
4657,38,4,1674
4658,82,3,1537
4659,26,4,1290
4660,5,3,1357
4661,72,3,1161
4662,6,0,47
4663,72,3,305
4664,82,4,1170
4665,54,4,798
4666,24,1,853
4667,90,1,1657
4668,7,0,401
4669,66,4,97
4670,32,2,519
4671,60,2,1498
4672,21,0,440
4673,33,5,480
4674,87,1,1068
4675,70,3,96
4676,71,3,662
4677,45,5,641
4678,14,2,1611
4679,84,1,622
4680,50,5,707
4681,10,5,938
4682,85,1,666
4683,99,4,898
4684,22,1,677
4685,82,2,1459
4686,35,3,462
4687,79,0,1490
4688,60,3,375
4689,77,1,1157
4690,28,4,1296
4691,47,1,1094
4692,85,4,1208
4693,25,2,569
4694,23,1,1232
4695,19,0,846
4696,4,2,146
4697,15,2,528
4698,59,3,1133
4699,54,1,367
4700,95,4,717
4701,44,3,461
4702,13,3,208
4703,83,2,1308
4704,48,4,1026
4705,55,3,934
4706,17,1,197
4707,31,0,1672
4708,85,1,525
4709,50,4,1132
4710,40,2,163
4711,67,3,247
4712,0,3,1500
4713,78,1,1488
4714,96,3,1185
4715,33,4,1271
4716,21,1,161
4717,72,3,1590
4718,27,2,1167
4719,44,4,1260
4720,53,3,1273
4721,37,3,1182
4722,67,1,1483
4723,98,1,1118
4724,75,0,1003
4725,33,4,582
4726,7,5,1657
4727,82,1,254
4728,48,2,1380
4729,78,5,1134
4730,9,2,48
4731,82,1,1708
4732,73,1,355
4733,30,5,473
4734,77,5,1386
4735,92,4,1701
4736,22,2,303
4737,19,4,443
4738,45,3,870
4739,49,5,737
4740,61,5,747
4741,81,3,647
4742,55,1,450
4743,25,4,1671
4744,86,5,683
4745,75,1,919
4746,26,2,1270
4747,51,4,241
4748,41,5,956
4749,21,2,422
4750,67,3,128
4751,62,3,671
4752,34,2,946
4753,45,4,1507
4754,1,2,1471
4755,98,4,1287
4756,40,2,1597
4757,100,1,294
4758,39,1,651
4759,63,2,1616
4760,27,1,1375
4761,80,2,660
4762,34,4,521
4763,87,3,1154
4764,45,3,816
4765,95,1,1693
4766,29,0,920
4767,74,2,273
4768,13,4,532
4769,45,1,811
4770,70,4,379
4771,6,1,1775
4772,83,4,911
4773,79,3,1333
4774,90,2,671
4775,82,1,1641
4776,2,3,1131
4777,21,1,1485
4778,1,2,1453
4779,34,2,682
4780,62,2,1541
4781,72,5,74
4782,88,4,1225
4783,12,2,1376
4784,90,1,1351
4785,78,4,1672
4786,43,4,387
4787,97,0,1108
4788,24,0,434
4789,19,4,1792
4790,56,2,284
4791,70,4,151
4792,2,2,1737
4793,3,2,1247
4794,67,2,634
4795,46,1,288
4796,45,4,986
4797,21,3,1202
4798,25,5,801
4799,58,1,1570
4800,9,2,1121
4801,46,1,1235
4802,67,2,413
4803,28,2,730
4804,34,1,822
4805,35,1,1435
4806,32,5,140
4807,25,2,529
4808,84,1,1628
4809,9,5,1573
4810,52,2,9
4811,48,5,1309
4812,92,4,1466
4813,99,1,270
4814,39,3,1490
4815,91,2,75
4816,6,4,1153
4817,97,2,1103
4818,50,1,1616
4819,22,2,395
4820,26,1,306
4821,96,4,269
4822,78,1,394
4823,21,4,942
4824,61,4,1055
4825,44,1,54
4826,58,5,1524
4827,90,5,396
4828,15,4,882
4829,33,3,710
4830,30,2,543
4831,97,5,295
4832,46,2,696
4833,49,4,1734
4834,21,4,1734
4835,89,4,263
4836,18,1,1183
4837,4,3,280
4838,12,1,346
4839,78,3,1324
4840,15,1,141
4841,48,4,546
4842,76,0,10
4843,59,3,1313
4844,61,2,1128
4845,100,4,91
4846,31,2,1629
4847,90,2,853
4848,3,3,1638
4849,24,1,1284
4850,88,4,985
4851,95,2,1223
4852,8,2,1362
4853,31,2,524
4854,67,3,212
4855,53,4,1283
4856,9,4,810
4857,97,2,1695
4858,10,2,754
4859,2,3,256
4860,28,1,1089
4861,70,5,524
4862,3,4,315
4863,10,5,1300
4864,46,3,1279
4865,18,1,910
4866,7,2,1386
4867,13,2,919
4868,2,1,293
4869,79,3,209
4870,45,2,1109
4871,83,3,321
4872,4,3,93
4873,39,1,459
4874,68,5,400
4875,93,2,428
4876,83,4,1556
4877,95,3,1776
4878,57,1,198
4879,29,1,372
4880,53,0,1084
4881,16,4,920
4882,30,2,390
4883,8,3,1612
4884,28,4,239
4885,18,2,6
4886,83,1,410
4887,75,3,335
4888,22,3,1683
4889,75,3,617
4890,85,2,1321
4891,36,4,324
4892,1,5,1326
4893,96,5,1722
4894,73,2,223
4895,17,3,1195
4896,61,2,1321
4897,43,4,1126
4898,100,2,1682
4899,62,2,638
4900,71,4,1327
4901,79,3,1745
4902,17,3,1257
4903,12,3,1221
4904,100,2,1415
4905,78,2,1472
4906,98,5,1307
4907,94,4,1622
4908,2,5,1590
4909,74,4,353
4910,64,4,188
4911,80,2,1704
4912,24,0,1326
4913,48,3,547
4914,15,2,1171
4915,78,4,1571
4916,61,2,1580
4917,47,3,1413
4918,10,5,869
4919,9,4,230
4920,8,1,670
4921,64,4,189
4922,0,4,1512
4923,34,1,1570
4924,20,1,569
4925,78,4,1152
4926,56,3,453
4927,13,3,1732
4928,10,2,732
4929,88,0,970
4930,24,2,1149
4931,46,4,477
4932,61,1,802
4933,25,2,139
4934,15,1,584
4935,98,0,407
4936,66,4,1562
4937,44,4,1018
4938,17,4,1301
4939,67,0,1764
4940,53,4,1566
4941,41,4,1370
4942,57,1,240
4943,62,0,97
4944,81,2,847
4945,5,3,852
4946,4,1,1762
4947,48,1,1107
4948,2,0,241
4949,77,5,914
4950,88,1,75
4951,77,3,1795
4952,75,4,1725
4953,39,4,1299
4954,18,4,1172
4955,40,4,1551
4956,86,4,1103
4957,84,2,1744
4958,15,4,407
4959,62,1,155
4960,2,1,345
4961,74,5,1022
4962,79,1,1687
4963,91,0,1056
4964,69,1,56
4965,47,2,75
4966,74,4,1293
4967,29,2,1065
4968,69,3,1716
4969,69,1,1091
4970,7,5,20
4971,85,2,497
4972,20,1,1762
4973,25,0,758
4974,39,1,1512
4975,83,2,747
4976,39,1,176
4977,76,4,814
4978,19,2,890
4979,95,4,1246
4980,12,2,907
4981,32,5,511
4982,14,2,1344
4983,30,1,234
4984,28,0,45
4985,0,3,1193
4986,42,1,858
4987,43,0,3
4988,94,4,1602
4989,63,2,548
4990,13,0,892
4991,20,1,539
4992,87,3,1079
4993,42,3,1456
4994,99,2,183
4995,23,2,1688
4996,11,4,960
4997,98,1,1411
4998,66,2,147
4999,67,1,1783
5000,52,0,1488
5001,36,3,1297
5002,6,2,204
5003,34,2,78
5004,52,5,618
5005,15,1,688
5006,80,2,389
5007,84,1,1541
5008,22,0,265
5009,17,4,609
5010,65,2,1559
5011,62,2,174
5012,25,2,1130
5013,91,1,1295
5014,4,1,708
5015,51,1,1439
5016,18,5,65
5017,39,3,659
5018,44,5,777
5019,19,1,196
5020,89,1,1329
5021,51,2,1191
5022,74,1,1785
5023,64,2,1786
5024,24,2,241
5025,93,4,1575
5026,45,1,1139
5027,7,5,1037
5028,1,2,1658
5029,60,1,443
5030,87,3,1766
5031,44,3,5
5032,90,2,176
5033,67,2,1259
5034,14,5,1728
5035,51,1,265
5036,33,5,568
5037,22,5,343
5038,38,4,440
5039,10,2,176
5040,34,2,363
5041,32,5,1312
5042,13,4,176
5043,76,5,190
5044,94,3,1328
5045,36,2,613
5046,40,1,551
5047,56,1,1588
5048,60,4,1746
5049,99,3,339
5050,52,3,1267
5051,38,5,1431
5052,92,4,447
5053,25,4,310
5054,24,1,1056
5055,5,3,460
5056,22,4,1236
5057,13,4,1083
5058,78,4,1038
5059,30,4,775
5060,31,0,211
5061,94,3,1708
5062,14,4,735
5063,16,1,853
5064,64,1,773
5065,24,2,1089
5066,81,1,12
5067,97,5,732
5068,63,4,1729
5069,89,0,838
5070,62,2,637
5071,42,4,1506
5072,48,4,1154
5073,46,1,1165
5074,98,4,453
5075,59,0,405
5076,30,2,1194
5077,26,3,547
5078,97,3,123
5079,68,2,1319
5080,99,1,1139
5081,71,5,60
5082,91,2,1077
5083,40,2,1408
5084,0,0,278
5085,13,0,337
5086,69,2,193
5087,74,4,625
5088,79,3,232
5089,36,3,1518
5090,82,1,571
5091,95,2,706
5092,34,1,337
5093,77,2,109
5094,18,0,763
5095,82,2,970
5096,3,1,1337
5097,95,3,1757
5098,69,0,1168
5099,49,0,407
5100,79,4,306
5101,93,3,1677
5102,8,2,212
5103,89,4,251
5104,16,4,1048
5105,91,5,311
5106,73,4,684
5107,79,5,1221
5108,18,1,1378
5109,81,3,748
5110,22,1,747
5111,66,4,1473
5112,5,5,503
5113,8,5,1419
5114,49,0,1615
5115,9,2,174
5116,68,4,71
5117,39,2,1680
5118,100,5,652
5119,41,0,850
5120,47,5,629
5121,29,4,1055
5122,29,2,1603
5123,93,3,1644
5124,19,3,474
5125,0,3,1438
5126,80,0,1716
5127,56,1,1417
5128,77,2,547
5129,40,2,1647
5130,47,4,1405
5131,84,3,946
5132,39,4,1738
5133,47,2,630
5134,36,4,855
5135,98,3,1651
5136,46,3,829
5137,99,4,241
5138,2,0,1563
5139,13,2,1792
5140,10,3,1509
5141,32,3,296
5142,79,4,486
5143,88,3,1059
5144,55,5,1093
5145,40,0,1219
5146,11,2,1268
5147,22,5,408
5148,42,4,66
5149,98,5,462
5150,84,3,1799
5151,66,2,1093
5152,91,4,621
5153,96,1,875
5154,8,3,934
5155,34,5,750
5156,9,3,575
5157,30,3,680
5158,4,2,1297
5159,26,4,1787
5160,75,1,826
5161,78,1,7
5162,92,1,498
5163,65,5,862
5164,65,4,199
5165,39,5,1795
5166,54,4,624
5167,32,1,281
5168,87,1,1505
5169,68,3,174
5170,20,0,1647
5171,31,1,1108
5172,41,5,722
5173,26,3,790
5174,35,2,1122
5175,37,3,1784
5176,97,4,742
5177,82,5,982
5178,56,5,1000
5179,46,2,1647
5180,92,4,444
5181,47,0,1725
5182,9,1,56
5183,5,3,386
5184,7,2,357
5185,67,0,976
5186,90,5,1041
5187,41,1,1665
5188,23,1,1569
5189,83,3,202
5190,91,2,1241
5191,85,0,520
5192,27,3,642
5193,79,3,844
5194,42,4,990
5195,68,1,1599
5196,100,0,651
5197,14,5,1610
5198,81,4,175
5199,3,2,302
5200,43,2,367
5201,100,2,955
5202,57,1,222
5203,79,4,771
5204,80,4,1437
5205,29,1,1364
5206,27,2,263
5207,75,1,1559
5208,79,2,355
5209,99,2,1208
5210,59,3,532
5211,60,2,956
5212,86,0,1636
5213,81,1,1606
5214,44,3,984
5215,95,1,941
5216,12,3,396
5217,27,0,542
5218,87,3,311
5219,25,2,798
5220,11,3,775
5221,11,4,974
5222,58,0,6
5223,95,5,1456
5224,23,3,117
5225,22,4,1280
5226,5,2,25
5227,47,3,159
5228,11,5,546
5229,1,1,1273
5230,87,4,1478
5231,55,2,1321
5232,61,4,1672
5233,100,0,533
5234,99,2,787
5235,15,4,1435
5236,69,0,663
5237,46,3,1167
5238,32,0,92
5239,87,2,761
5240,29,1,1075
5241,68,3,1316
5242,48,3,1513
5243,32,1,1790
5244,38,1,266
5245,35,5,387
5246,73,1,853
5247,57,2,309
5248,13,1,50
5249,76,4,1797
5250,23,4,625
5251,69,1,638
5252,70,4,1571
5253,16,5,1313
5254,9,0,715
5255,20,3,596
5256,89,2,930
5257,60,1,323
5258,31,2,1157
5259,97,2,820
5260,89,0,1546
5261,33,3,732
5262,96,2,111
5263,73,3,1401
5264,46,1,443
5265,73,3,1264
5266,24,3,896
5267,15,3,939
5268,96,5,1591
5269,68,4,1445
5270,7,2,698
5271,18,5,650
5272,33,5,501
5273,81,0,1079
5274,8,1,415
5275,78,2,1312
5276,48,4,396
5277,43,1,1720
5278,45,1,545
5279,14,1,1227
5280,18,3,85
5281,52,3,1656
5282,99,1,726
5283,11,2,564
5284,4,4,699
5285,41,5,156
5286,37,4,1775
5287,27,1,592
5288,61,4,665
5289,81,3,1166
5290,57,1,695
5291,2,1,677
5292,39,3,1485
5293,90,1,491
5294,39,2,867
5295,46,3,71
5296,26,2,474
5297,60,4,1441
5298,82,4,1415
5299,81,3,1317
5300,41,2,400
5301,29,3,1033
5302,32,2,961
5303,58,1,196
5304,51,0,1763
5305,4,2,1388
5306,94,0,648
5307,70,0,142
5308,71,4,1587
5309,13,5,336
5310,94,0,1471
5311,80,3,1304
5312,17,5,1780
5313,48,1,1479
5314,53,3,1728
5315,13,2,783
5316,36,1,777
5317,85,4,587
5318,70,2,824
5319,34,2,1613
5320,98,1,1732
5321,24,2,1350
5322,91,4,246
5323,83,0,1565
5324,55,4,671
5325,92,3,501
5326,16,3,880
5327,40,2,821
5328,71,0,1336
5329,85,0,1068
5330,74,0,1715
5331,55,1,1427
5332,75,3,204
5333,44,0,1422
5334,50,2,134
5335,48,4,731
5336,24,2,1515
5337,5,3,825
5338,61,0,116
5339,69,2,1695
5340,23,5,28
5341,64,2,666
5342,26,3,618
5343,34,1,1394
5344,90,3,1642
5345,58,4,1473
5346,63,1,247
5347,8,5,559
5348,42,1,158
5349,44,5,1085
5350,99,5,428
5351,43,3,148
5352,51,2,1137
5353,55,2,363
5354,36,1,350
5355,86,2,175
5356,26,2,298
5357,39,4,744
5358,79,3,1266
5359,75,3,599
5360,40,5,1349
5361,48,4,232
5362,93,5,1466
5363,5,3,1335
5364,11,0,255
5365,50,3,245
5366,18,0,1750
5367,82,3,418
5368,85,5,1030
5369,32,2,18
5370,83,0,1041
5371,35,1,93
5372,46,1,136
5373,81,1,203
5374,18,3,1356
5375,41,3,245
5376,74,1,1707
5377,77,4,809
5378,64,0,166
5379,90,3,798
5380,11,3,279
5381,27,2,795
5382,64,4,1628
5383,31,5,1742
5384,92,2,1252
5385,50,0,1404
5386,71,1,799
5387,97,2,1029
5388,34,4,616
5389,100,2,1241
5390,40,1,260
5391,68,2,651
5392,1,5,344
5393,67,3,797
5394,16,4,499
5395,8,4,1116
5396,76,3,207
5397,51,3,213
5398,35,3,71
5399,59,4,1459
5400,28,4,1762
5401,6,5,779
5402,43,4,158
5403,5,5,797
5404,18,1,36
5405,48,0,845
5406,86,2,849
5407,8,4,103
5408,88,0,1751
5409,65,1,1538
5410,49,1,97
5411,25,0,574
5412,56,4,1230
5413,19,2,461
5414,96,3,867
5415,62,3,684
5416,16,4,1133
5417,23,1,701
5418,51,5,987
5419,56,0,630
5420,9,2,1542
5421,79,1,1054
5422,33,4,258
5423,84,1,616
5424,16,0,1332
5425,40,5,142
5426,16,2,1554
5427,17,2,1258
5428,21,4,1267
5429,100,1,844
5430,18,3,1645
5431,1,2,1157
5432,34,0,242
5433,20,2,1222
5434,29,4,1729
5435,22,4,910
5436,51,1,331
5437,93,4,1695
5438,21,2,1136
5439,48,4,698
5440,77,3,2
5441,86,2,1662
5442,9,5,195
5443,29,3,1070
5444,57,2,893
5445,41,1,848
5446,11,3,78
5447,57,2,279
5448,95,4,870
5449,14,1,99
5450,63,3,1722
5451,62,4,847
5452,93,3,1422
5453,78,5,280
5454,94,4,1122
5455,43,2,1539
5456,78,0,88
5457,89,1,1308
5458,7,4,460
5459,67,4,628
5460,49,2,315
5461,59,3,455
5462,82,5,919
5463,65,5,1100
5464,67,1,1633
5465,36,0,101
5466,43,5,91
5467,36,0,1796
5468,99,4,1240
5469,36,1,966
5470,34,5,1079
5471,59,0,1320
5472,12,0,736
5473,60,2,1290
5474,81,4,104
5475,97,3,1735
5476,61,0,1507
5477,76,0,1685
5478,95,5,642
5479,93,3,232
5480,79,0,31
5481,16,1,1053
5482,75,1,1239
5483,91,5,943
5484,54,2,1160
5485,36,4,670
5486,78,3,533
5487,100,4,930
5488,11,2,750
5489,27,1,864
5490,28,2,744
5491,71,4,1783
5492,48,1,896
5493,76,2,1719
5494,86,2,564
5495,59,1,305
5496,13,3,1327
5497,61,2,1534
5498,7,5,1145
5499,91,1,736
5500,77,1,1392
5501,26,1,1261
5502,53,1,57
5503,22,5,1466
5504,19,3,1355
5505,76,3,1345
5506,95,5,160
5507,71,3,1506
5508,28,1,1378
5509,86,3,681
5510,28,2,404
5511,51,4,437
5512,60,3,743
5513,54,4,629
5514,26,5,733
5515,18,2,1120
5516,74,1,1174
5517,26,4,1014
5518,14,1,246
5519,69,1,159
5520,9,2,128
5521,19,5,391
5522,52,3,1796
5523,61,4,197
5524,7,5,566
5525,46,1,858
5526,21,5,1605
5527,91,4,1675
5528,89,3,1450
5529,13,1,590
5530,47,4,1723
5531,15,0,936
5532,27,2,1304
5533,33,2,1537
5534,94,4,1758
5535,29,2,1120
5536,82,1,612
5537,19,2,664
5538,73,4,1555
5539,40,3,954
5540,8,4,419
5541,84,1,395
5542,16,4,134
5543,38,3,1294
5544,73,1,1542
5545,83,0,1681
5546,45,2,1251
5547,34,5,1510
5548,14,5,164
5549,22,2,460
5550,27,2,1555
5551,1,0,166
5552,31,2,626
5553,71,2,53
5554,69,4,335
5555,20,1,747
5556,79,0,713
5557,59,5,1671
5558,44,1,855
5559,52,2,1020
5560,61,1,1130
5561,71,3,82
5562,66,1,1131
5563,26,1,255
5564,60,1,506
5565,81,3,1412
5566,20,3,336
5567,9,2,50
5568,35,4,950
5569,18,1,92
5570,80,1,1420
5571,26,2,1058
5572,75,1,1507
5573,57,4,894
5574,62,3,1543
5575,76,4,1211
5576,7,3,1374
5577,63,2,450
5578,42,3,129
5579,44,0,582
5580,22,3,760
5581,66,5,1269
5582,95,1,1316
5583,18,5,1346
5584,15,2,587
5585,89,4,1498
5586,96,1,369
5587,38,1,728
5588,82,4,1131
5589,15,4,1214
5590,20,5,687
5591,67,4,294
5592,46,4,0
5593,26,4,1090
5594,29,4,613
5595,100,4,132
5596,3,1,419
5597,11,3,312
5598,69,4,1116
5599,12,3,777
5600,84,0,530
5601,19,3,1387
5602,4,5,1253
5603,15,2,176
5604,80,0,688
5605,91,5,966
5606,41,1,32
5607,28,5,652
5608,24,3,992
5609,2,1,1645
5610,17,2,799
5611,85,1,1787
5612,66,3,1190
5613,54,2,371
5614,89,2,1280
5615,44,4,69
5616,29,4,956
5617,5,5,1136
5618,84,5,1684
5619,98,0,948
5620,25,0,1047
5621,7,3,959
5622,68,4,559
5623,4,4,303
5624,6,2,1605
5625,16,4,698
5626,7,1,752
5627,52,1,1314
5628,1,2,1314
5629,91,3,1759
5630,97,4,639
5631,48,2,28
5632,93,2,1179
5633,1,5,1097
5634,11,2,664
5635,2,5,1712
5636,12,0,167
5637,65,0,1033
5638,58,5,874
5639,5,3,1634
5640,0,3,783
5641,4,0,368
5642,94,1,1082
5643,65,3,1305
5644,35,5,1668
5645,83,2,1500
5646,5,5,137
5647,22,3,1650
5648,60,3,777
5649,33,5,237
5650,26,5,1224
5651,27,4,418
5652,64,0,213
5653,37,4,985
5654,54,3,393
5655,23,2,1116
5656,94,2,1771
5657,71,1,1205
5658,84,4,258
5659,19,4,743
5660,59,3,159
5661,88,4,78
5662,92,2,1278
5663,64,0,1079
5664,77,1,1284
5665,55,2,121
5666,2,4,987
5667,15,4,749
5668,10,2,451
5669,57,1,1737
5670,32,4,1502
5671,14,5,46
5672,98,3,804
5673,93,4,101
5674,31,3,1320
5675,13,1,641
5676,34,1,550
5677,54,4,1793
5678,42,2,1476
5679,24,2,253
5680,60,1,1621
5681,48,3,1518
5682,13,1,1717
5683,62,1,655
5684,14,4,38
5685,75,3,469
5686,14,3,1793
5687,71,3,88
5688,23,3,389
5689,7,2,222
5690,37,4,698
5691,85,2,575
5692,33,0,678
5693,82,2,673
5694,98,0,1726
5695,37,0,1125
5696,98,3,1104
5697,44,3,1196
5698,32,4,989
5699,13,1,792
5700,0,4,1682
5701,90,3,675
5702,25,5,428
5703,70,0,68
5704,9,1,1125
5705,29,3,1697
5706,10,2,1096
5707,20,4,687
5708,12,3,271
5709,25,3,307
5710,85,5,664
5711,95,1,99
5712,41,3,1196
5713,13,4,1759
5714,75,2,495
5715,31,3,94
5716,12,1,1390
5717,51,3,1684
5718,30,3,565
5719,9,2,1239
5720,69,3,1046
5721,67,3,1038
5722,17,2,422
5723,14,5,883
5724,4,4,20
5725,89,3,421
5726,19,1,1323
5727,76,3,1158
5728,55,4,523
5729,25,0,767
5730,9,4,1586
5731,49,2,542
5732,16,3,840
5733,0,0,413
5734,26,3,1250
5735,17,2,1243
5736,24,0,1205
5737,79,4,1187
5738,60,0,828
5739,48,4,1652
5740,94,1,1098
5741,6,4,145
5742,15,3,119
5743,85,2,538
5744,77,3,1195
5745,20,3,924
5746,73,3,5
5747,26,3,1511
5748,94,4,1024
5749,37,0,421
5750,73,0,1571
5751,44,3,52
5752,37,2,200
5753,69,5,334
5754,32,0,294
5755,98,3,1465
5756,19,3,1443
5757,74,4,17
5758,37,3,901
5759,64,0,1479
5760,87,4,1476
5761,40,5,851
5762,30,2,386
5763,77,2,680
5764,70,3,1553
5765,18,3,1656
5766,50,0,40
5767,51,1,1022
5768,47,1,1612
5769,78,3,601
5770,66,4,987
5771,87,4,1308
5772,57,4,1065
5773,11,4,1291
5774,69,2,332
5775,58,2,105
5776,91,4,1241
5777,75,4,953
5778,54,0,1569
5779,58,4,1750
5780,99,2,121
5781,63,3,706
5782,92,2,392
5783,51,5,458
5784,51,3,206
5785,81,2,1632
5786,57,2,1682
5787,54,2,1487
5788,74,0,450
5789,43,4,1673
5790,81,0,1037
5791,14,1,910
5792,44,4,541
5793,3,1,465
5794,56,0,719
5795,87,0,1497
5796,34,4,855
5797,79,1,1309
5798,12,4,299
5799,10,3,627
5800,41,0,927
5801,92,4,417
5802,69,4,1628
5803,9,4,1160
5804,99,5,1310
5805,86,3,261
5806,80,5,1363
5807,61,4,296
5808,88,4,844
5809,25,4,588
5810,32,0,609
5811,99,2,699
5812,26,3,471
5813,24,4,514
5814,70,3,406
5815,97,5,1790
5816,43,3,543
5817,93,3,532
5818,32,1,1474
5819,65,1,1468
5820,69,1,992
5821,12,4,1606
5822,82,3,633
5823,13,1,1359
5824,19,2,1659
5825,58,3,301
5826,73,3,1637
5827,24,3,1262
5828,24,1,1601
5829,78,2,1166
5830,31,0,100
5831,61,2,1302
5832,76,1,1462
5833,37,5,676
5834,47,1,1223
5835,25,5,1541
5836,39,3,1375
5837,33,4,857
5838,76,3,873
5839,24,5,246
5840,91,2,352
5841,4,2,1478
5842,71,3,568
5843,98,4,680
5844,11,1,122
5845,57,4,946
5846,4,4,796
5847,70,0,36
5848,47,0,380
5849,10,3,684
5850,72,3,444
5851,84,4,313
5852,46,2,1275
5853,21,0,315
5854,63,4,1414
5855,51,2,335
5856,74,2,1742
5857,75,4,1798
5858,1,4,834
5859,50,2,1152
5860,38,1,549
5861,37,1,167
5862,54,1,158
5863,75,2,1620
5864,16,4,741
5865,52,4,450
5866,34,1,793
5867,19,1,146
5868,64,1,1046
5869,63,4,661
5870,64,4,1754
5871,97,3,145
5872,46,4,1378
5873,1,5,540
5874,41,0,1309
5875,94,4,242
5876,20,5,1513
5877,38,3,1474
5878,35,1,668
5879,28,2,1181
5880,30,0,887
5881,23,0,632
5882,74,4,195
5883,37,2,460
5884,37,0,1647
5885,65,3,1207
5886,93,2,194
5887,46,3,825
5888,20,3,755
5889,20,2,674
5890,29,1,1602
5891,58,3,704
5892,13,2,219
5893,44,4,665
5894,65,2,1130
5895,63,2,160
5896,64,2,172
5897,89,4,640
5898,96,4,1534
5899,23,2,185
5900,61,3,335
5901,66,2,1524
5902,56,4,1203
5903,91,0,1218
5904,79,3,489
5905,64,2,931
5906,75,0,379
5907,7,3,908
5908,25,4,1516
5909,89,5,1372
5910,84,1,125
5911,10,3,437
5912,45,2,328
5913,52,3,1230
5914,25,5,1055
5915,83,1,826
5916,52,5,759
5917,96,3,1662
5918,58,3,983
5919,44,4,1516
5920,1,4,1360
5921,38,4,122
5922,1,5,1424
5923,19,4,1052
5924,96,3,155
5925,43,3,865
5926,19,2,153
5927,37,1,1372
5928,97,4,812
5929,59,4,113
5930,21,1,394
5931,50,4,325
5932,66,5,63
5933,73,5,928
5934,62,0,196
5935,4,4,162
5936,85,1,1230
5937,17,1,796
5938,1,1,1542
5939,26,3,403
5940,40,5,1593
5941,94,1,125
5942,48,2,1270
5943,82,4,1112
5944,99,3,167
5945,86,3,1008
5946,2,3,370
5947,38,3,591
5948,87,3,1224
5949,43,0,1341
5950,14,5,314
5951,93,1,594
5952,23,2,325
5953,30,1,910
5954,97,0,472
5955,52,4,402
5956,31,0,315
5957,56,4,1517
5958,16,1,1589
5959,60,2,861
5960,67,0,1173
5961,10,0,1160
5962,4,2,70
5963,66,5,1490
5964,90,4,787
5965,50,1,275
5966,1,4,649
5967,11,2,621
5968,96,1,683
5969,93,2,1797
5970,87,4,1541
5971,97,4,1714
5972,40,3,1412
5973,48,3,174
5974,40,2,1437
5975,30,3,88
5976,3,4,543
5977,77,4,20
5978,38,4,1745
5979,2,4,1365
5980,15,5,1522
5981,72,0,1202
5982,99,0,1056
5983,85,0,1520
5984,77,2,241
5985,76,3,1590
5986,49,3,1789
5987,88,1,1402
5988,44,2,730
5989,58,4,502
5990,16,4,134
5991,81,1,1524
5992,8,4,293
5993,45,2,788
5994,18,1,1263
5995,74,0,1342
5996,18,3,581
5997,43,0,1392
5998,25,3,1674
5999,4,5,1361
6000,40,4,451
6001,62,1,1641
6002,47,4,1540
6003,69,4,242
6004,80,3,845
6005,10,1,1379
6006,19,5,136
6007,55,2,664
6008,39,1,307
6009,71,2,1452
6010,86,2,869
6011,16,4,361
6012,61,1,770
6013,46,3,302
6014,56,1,458
6015,33,1,611
6016,77,0,1076
6017,28,3,687
6018,0,4,856
6019,64,0,1266
6020,34,5,137
6021,43,1,1229
